Id,PostTypeId,CreationDate,Score,Viewcount,Tags,AnswerCount,FavoriteCount
"52519","1","2019-05-24 08:47:10","0","24","<machine-learning><machine-learning-model><databases>","0",""
"52522","1","2019-05-24 09:31:54","0","64","<machine-learning><random-forest><decision-trees>","0",""
"52523","1","2019-05-24 09:37:31","2","465","<machine-learning><multiclass-classification><confusion-matrix>","1","1"
"52527","1","2019-05-24 10:25:06","0","11","<neural-network><dataset><rbm>","0",""
"52529","1","2019-05-24 11:47:00","2","43","<text-mining><orange>","1",""
"60745","1","2019-09-25 11:49:02","2","46","<pca>","1","1"
"60754","1","2019-09-25 14:04:44","0","21","<clustering><k-means>","1",""
"60755","1","2019-09-25 14:31:31","0","38","<pyspark><jupyter>","0","1"
"60756","1","2019-09-25 14:50:40","0","14","<machine-learning><nlp><data-science-model><annotation>","1",""
"60757","1","2019-09-25 15:29:38","1","99","<reinforcement-learning><softmax>","0",""
"60760","1","2019-09-25 15:46:30","0","22","<pyspark><sql><hive><impala>","0",""
"60761","1","2019-09-25 16:18:26","1","11","<time-series><forecasting><predictor-importance>","0",""
"60762","1","2019-09-25 16:27:52","0","8","<machine-learning><machine-learning-model>","0",""
"60763","1","2019-09-25 16:59:55","0","32","<time-series><logistic-regression><binary>","0",""
"60764","1","2019-09-25 17:00:21","4","183","<random-forest><class-imbalance><sampling>","3","2"
"60765","1","2019-09-25 18:26:11","0","112","<machine-learning><python><tensorflow><multiclass-classification><pytorch>","0",""
"60769","1","2019-09-25 18:32:47","0","12","<machine-learning><scikit-learn><regression>","0",""
"60770","1","2019-09-25 18:32:47","0","1013","<python><linear-regression>","2",""
"60771","1","2019-09-25 18:52:55","0","92","<scikit-learn><k-means><pca>","0",""
"60775","1","2019-09-25 20:31:46","0","38","<python><scikit-learn><regression><linear-regression><dummy-variables>","0",""
"60777","1","2019-09-25 21:16:16","1","22","<predictive-modeling><feature-selection><accuracy>","0",""
"60778","1","2019-09-25 21:26:26","3","43","<terminology>","1","1"
"60782","1","2019-09-25 23:24:45","0","35","<machine-learning><classification><cnn><ocr>","1",""
"60785","1","2019-09-25 23:45:00","4","41","<machine-learning><gradient-descent>","1",""
"60787","1","2019-09-26 01:30:44","1","20","<nlp><expectation-maximization>","0",""
"60795","1","2019-09-26 07:48:38","0","46","<classification><predictive-modeling>","1",""
"60796","1","2019-09-26 08:01:44","1","19","<deep-learning><reinforcement-learning><ai><softmax><deepmind>","0",""
"60798","1","2019-09-26 08:14:51","0","599","<python><visualization><data-analysis>","2",""
"60799","1","2019-09-26 08:19:27","0","14","<reinforcement-learning><evolutionary-algorithms>","0",""
"60803","1","2019-09-26 08:52:01","0","11","<prediction><loss-function><variance><bias>","0",""
"60807","1","2019-09-26 08:55:13","1","86","<machine-learning><predictive-modeling><svm>","1",""
"60811","1","2019-09-26 09:53:32","2","41","<correlation>","2",""
"60812","1","2019-09-26 09:55:57","0","46","<keras><time-series><forecasting>","1",""
"60814","1","2019-09-26 10:42:00","1","33","<data-mining><text-mining><orange>","1",""
"60817","1","2019-09-26 11:23:40","2","119","<dimensionality-reduction><natural-language-process><embeddings><similar-documents>","1",""
"60819","1","2019-09-26 11:34:10","3","113","<machine-learning><dimensionality-reduction>","2",""
"60820","1","2019-09-26 12:03:44","0","20","<classification><feature-selection><features>","1",""
"60821","1","2019-09-26 12:38:06","2","57","<cross-validation>","3",""
"60824","1","2019-09-26 12:42:57","0","26","<python><dataframe>","1",""
"60827","1","2019-09-26 13:02:10","1","81","<machine-learning>","1",""
"60829","1","2019-09-26 13:18:08","0","29","<loss-function><plotting>","0",""
"60832","1","2019-09-26 14:08:39","0","33","<classification><time-series>","2",""
"60834","1","2019-09-26 14:16:30","0","36","<neural-network><keras><loss-function><autoencoder>","0",""
"60837","1","2019-09-26 14:47:37","0","18","<neural-network>","1",""
"60838","1","2019-09-26 14:48:36","0","39","<python><keras><tensorflow><cnn><gpu>","0",""
"60840","1","2019-09-26 15:06:40","2","34","<deep-learning><lstm><rnn>","0",""
"60845","1","2019-09-26 16:24:40","4","55","<data-mining><genetic-algorithms><evolutionary-algorithms>","1","1"
"60848","1","2019-09-26 17:55:03","1","28","<classification><decision-trees>","1",""
"60850","1","2019-09-26 18:10:59","3","86","<python><scikit-learn><scoring>","1",""
"60854","1","2019-09-26 20:38:24","2","298","<tensorflow><object-detection><pipelines>","1",""
"60861","1","2019-09-27 04:24:55","3","40","<machine-learning><cross-validation>","1",""
"60862","1","2019-09-27 04:55:28","0","298","<machine-learning><python><scikit-learn><normalization>","1","1"
"60865","1","2019-09-27 06:55:00","0","28","<neural-network><audio-recognition>","2",""
"60866","1","2019-09-27 07:03:55","0","130","<python><neural-network><dataset><multilabel-classification><mnist>","1",""
"60868","1","2019-09-27 07:41:01","0","69","<machine-learning><classification><feature-extraction><sensors>","2",""
"60871","1","2019-09-27 08:22:35","0","17","<image-classification><ocr>","0",""
"60873","1","2019-09-27 08:59:34","0","17","<python><r><text-mining><natural-language-process><stanford-nlp>","0",""
"60875","1","2019-09-27 09:31:53","1","91","<python><keras><tensorflow><data-science-model>","0",""
"52416","1","2019-05-22 18:15:38","0","39","<classification>","2",""
"52417","1","2019-05-22 18:16:08","0","218","<keras><cnn><caffe>","0",""
"52418","1","2019-05-22 18:27:44","1","23","<classification><logistic-regression><classifier>","0",""
"52419","1","2019-05-22 18:48:40","0","23","<neural-network><deep-learning><json>","1",""
"52424","1","2019-05-22 20:45:13","0","32","<r><random-forest><optimization><performance>","0",""
"52425","1","2019-05-22 21:36:45","0","1842","<r><linear-regression><machine-learning-model>","1",""
"52426","1","2019-05-22 22:27:31","1","51","<cnn><normalization><softmax>","1",""
"52427","1","2019-05-22 23:16:17","0","61","<neural-network><deep-learning><classification><random-forest><machine-learning-model>","1",""
"52429","1","2019-05-22 23:37:27","0","5","<feature-selection><preprocessing>","0",""
"52431","1","2019-05-23 01:46:55","4","1121","<keras><lstm>","1",""
"52432","1","2019-05-23 02:00:35","3","537","<keras><lstm><accuracy>","4",""
"52433","1","2019-05-23 02:02:57","1","35","<machine-learning><clustering><anomaly-detection><outlier>","1",""
"52435","1","2019-05-23 04:17:46","7","419","<deep-learning><cnn><image-classification><image-preprocessing>","1","1"
"52436","1","2019-05-23 04:31:17","1","42","<cnn>","1",""
"52437","1","2019-05-23 04:34:07","1","43","<machine-learning><python><pandas><numpy>","0",""
"52440","1","2019-05-23 07:14:39","1","215","<machine-learning><keras><machine-learning-model>","0",""
"52441","1","2019-05-23 07:20:37","1","76","<classification><decision-trees><feature-engineering>","1",""
"52442","1","2019-05-23 07:24:24","0","61","<neural-network><keras><scikit-learn><linear-regression>","1",""
"52444","1","2019-05-23 07:42:13","0","3","<data><tools>","0",""
"52445","1","2019-05-23 07:48:33","20","3368","<image-classification><image-recognition>","7","5"
"52446","1","2019-05-23 07:59:54","1","347","<python>","1",""
"52448","1","2019-05-23 08:42:13","0","15","<neural-network>","0",""
"52450","1","2019-05-23 09:22:35","0","69","<scikit-learn><logistic-regression>","0",""
"52451","1","2019-05-23 10:21:29","1","81","<data-mining><dataset>","3",""
"52453","1","2019-05-23 10:46:24","2","81","<machine-learning><neural-network><keras>","0",""
"52456","1","2019-05-23 10:53:39","1","58","<machine-learning><deep-learning><algorithms><opencv>","1",""
"52457","1","2019-05-23 10:58:29","0","5","<apache-spark><pca><pyspark>","0",""
"52459","1","2019-05-23 11:34:08","0","342","<machine-learning><linear-regression><unsupervised-learning><supervised-learning>","3",""
"52460","1","2019-05-23 11:47:11","0","137","<classification><prediction><multilabel-classification><metric><imbalanced-learn>","1",""
"52461","1","2019-05-23 11:54:47","0","34","<python><classification><scikit-learn>","0",""
"52464","1","2019-05-23 12:59:19","0","39","<machine-learning><classification><r><random-forest>","1",""
"52467","1","2019-05-23 13:04:26","0","58","<machine-learning><random-forest><accuracy>","0",""
"52469","1","2019-05-23 13:18:39","1","163","<nlp><word2vec><text-generation>","1",""
"52475","1","2019-05-23 14:50:37","1","176","<python><nlp>","1",""
"52476","1","2019-05-23 14:57:11","1","1017","<machine-learning><machine-learning-model><data-science-model><ipython>","1","0"
"52479","1","2019-05-23 15:42:28","0","56","<machine-learning><r><predictive-modeling><random-forest><data>","0",""
"52480","1","2019-05-23 15:45:36","0","12","<regression><logistic-regression><prediction><glm>","0",""
"67861","1","2020-02-11 03:10:07","0","23","<classification>","1",""
"67865","1","2020-02-11 04:53:30","0","12","<python><pandas><dataframe>","0",""
"67866","1","2020-02-11 05:00:16","0","13","<reinforcement-learning><openai-gym><multi-agent>","0",""
"67868","1","2020-02-11 05:32:35","-1","24","<random-forest><lightgbm>","1",""
"67869","1","2020-02-11 05:56:13","-1","22","<machine-learning><neural-network><tensorflow><normalization><activation-function>","0",""
"67870","1","2020-02-11 06:43:51","0","15","<xgboost><features><pipelines>","1",""
"67875","1","2020-02-11 07:45:06","1","21","<deep-learning><classification><training><accuracy><data-augmentation>","1","1"
"67876","1","2020-02-11 08:10:18","-1","11","<bigdata>","0",""
"67877","1","2020-02-11 08:20:58","-1","14","<bigdata>","1",""
"67878","1","2020-02-11 08:27:18","1","11","<clustering><algorithms>","0",""
"67880","1","2020-02-11 09:08:43","0","26","<xgboost><probability>","1",""
"67881","1","2020-02-11 09:42:24","1","16","<machine-learning><python><prediction>","1",""
"67882","1","2020-02-11 10:05:43","1","38","<machine-learning><deep-learning><prediction><predict>","1",""
"67883","1","2020-02-11 10:08:22","0","30","<python><data-cleaning><pyspark>","1",""
"67884","1","2020-02-11 10:21:58","0","35","<machine-learning><python><deep-learning><machine-learning-model><text-generation>","1",""
"60549","1","2019-09-21 13:57:54","2","31","<python><classification><scikit-learn><grid-search>","1",""
"60551","1","2019-09-21 15:13:03","0","36","<r><statistics><logistic-regression>","1",""
"60552","1","2019-09-21 15:17:31","0","21","<machine-learning><python><neural-network><deep-learning><matrix>","0","1"
"60554","1","2019-09-21 17:02:26","0","21","<databases><sql><distributed><relational-dbms>","0",""
"60555","1","2019-09-21 17:34:30","2","142","<pandas><matplotlib><seaborn>","2","2"
"60556","1","2019-09-21 17:58:13","0","17","<multiclass-classification><natural-language-process><audio-recognition>","0",""
"60558","1","2019-09-21 18:54:40","0","13","<classification><algorithms><distance>","0",""
"60566","1","2019-09-22 00:37:18","0","33","<machine-learning><k-nn>","0",""
"60567","1","2019-09-22 00:37:54","1","18","<natural-language-process>","1",""
"60569","1","2019-09-22 00:49:19","3","110","<tensorflow><lstm><training>","2",""
"60571","1","2019-09-22 02:33:04","1","61","<random-forest><xgboost>","0",""
"60572","1","2019-09-22 03:29:31","0","21","<machine-learning><keras><perceptron>","0",""
"60573","1","2019-09-22 07:15:22","0","86","<deep-learning><preprocessing><recurrent-neural-net>","0",""
"60574","1","2019-09-22 07:59:19","0","23","<machine-learning><kernel><mathematics>","1",""
"60576","1","2019-09-22 08:25:00","1","21","<machine-learning><algorithms><unsupervised-learning><data-science-model>","1",""
"60577","1","2019-09-22 08:43:59","0","25","<classification><statistics><bayesian>","0",""
"56227","1","2019-07-23 10:16:56","0","78","<neural-network><keras><regression>","1",""
"56230","1","2019-07-23 11:02:46","1","30","<predictive-modeling><random-forest>","0",""
"56231","1","2019-07-23 11:27:56","0","27","<neural-network><deep-learning><lstm><reinforcement-learning><recurrent-neural-net>","0",""
"56233","1","2019-07-23 11:45:15","0","13","<machine-learning><word2vec>","0",""
"56234","1","2019-07-23 11:51:40","0","74","<clustering><unsupervised-learning>","2",""
"56235","1","2019-07-23 12:13:22","0","67","<machine-learning><time-series><lstm>","0","2"
"56238","1","2019-07-23 12:47:48","0","314","<python><pandas>","1",""
"56240","1","2019-07-23 13:04:28","4","58","<cnn><image-classification><supervised-learning><image-recognition>","1","2"
"56246","1","2019-07-23 13:24:05","1","70","<machine-learning><regression><svm><svr>","0","1"
"56248","1","2019-07-23 13:59:36","0","62","<neural-network><scikit-learn><accuracy><overfitting>","0",""
"56250","1","2019-07-23 14:29:08","2","812","<scikit-learn><decision-trees><class-imbalance>","1","0"
"56252","1","2019-07-23 14:45:23","1","62","<machine-learning><cnn><convolution>","1",""
"56254","1","2019-07-23 15:21:05","0","15","<neural-network><classification>","0",""
"47693","1","2019-03-20 18:57:49","0","48","<dataset><data><data-cleaning><pca><dummy-variables>","1",""
"47698","1","2019-03-20 21:07:11","0","139","<machine-learning><classification><semi-supervised-learning>","1",""
"47699","1","2019-03-20 21:10:35","0","280","<classification><time-series>","1","1"
"47702","1","2019-03-20 21:38:03","2","151","<python><cnn><matlab>","2",""
"47706","1","2019-03-20 22:58:41","2","76","<python><neural-network><c>","0",""
"47710","1","2019-03-21 03:55:04","2","163","<bigdata><visualization><graphs><javascript><wolfram-language>","0","1"
"47712","1","2019-03-21 05:05:10","5","98","<machine-learning><neural-network><deep-learning><tensorflow><hyperparameter-tuning>","3",""
"47713","1","2019-03-21 05:49:28","1","787","<python><clustering>","1",""
"47715","1","2019-03-21 06:21:14","3","730","<random-forest>","2","1"
"47720","1","2019-03-21 07:31:33","3","4168","<python><deep-learning><classification><keras><overfitting>","1",""
"47725","1","2019-03-21 09:34:10","6","540","<confusion-matrix>","4","1"
"47728","1","2019-03-21 10:05:13","3","260","<machine-learning><deep-learning><time-series><unsupervised-learning><anomaly-detection>","1","1"
"47731","1","2019-03-21 11:07:30","1","34","<apache-spark>","0",""
"47735","1","2019-03-21 11:27:05","2","184","<python><neural-network><keras><cnn>","1",""
"47737","1","2019-03-21 12:43:23","1","32","<cnn>","0",""
"47740","1","2019-03-21 13:52:48","1","82","<r><time-series><regression><forecasting>","0",""
"47742","1","2019-03-21 14:24:21","1","711","<python><statistics><scipy>","1",""
"47743","1","2019-03-21 14:44:12","0","157","<python><dataset><sampling>","1",""
"47744","1","2019-03-21 15:08:45","1","450","<deep-learning><labels><yolo>","1",""
"47748","1","2019-03-21 16:48:09","1","211","<python><bigdata><hierarchical-data-format>","0",""
"47751","1","2019-03-21 18:14:16","2","421","<machine-learning><neural-network><deep-learning><regression><activation-function>","2",""
